id,open,high,low,close,volume
569,78.3829,79.1925,77.0991,78.7788,181151
570,78.7788,78.9758,77.3604,77.9071,309145
571,77.9071,78.4615,77.7044,77.9764,101249
572,77.9764,78.5929,76.3451,76.6066,295533
573,76.6066,77.1813,75.2856,75.8179,368765
574,75.8179,76.2022,75.1756,75.3321,361775
575,75.3321,77.2632,74.8372,76.4545,335001
576,76.4545,77.4446,75.7223,77.4079,371856
577,77.4079,77.7409,76.8377,77.5508,230362
578,77.5508,78.6747,77.404,77.4507,361268
579,77.4507,77.6902,74.2218,74.8968,291607
580,74.8968,77.4954,74.736,77.3592,396029
581,77.3592,77.7507,76.498,76.5887,492623
582,76.5887,76.811,75.775,76.2285,388707
583,76.2285,77.8967,75.8424,77.7833,279804
584,77.7833,78.5147,77.7056,77.8602,308855
585,77.8602,78.0266,76.3587,76.4519,275209
586,76.4519,76.5146,74.3802,74.4724,97047
587,74.4724,75.1159,70.276,71.1622,113753
588,71.1622,73.7469,70.6522,73.5379,143090
589,73.5379,73.5988,71.1272,71.842,193509
590,71.842,73.0029,70.9756,72.7198,101788
591,72.7198,74.5715,72.5874,73.9848,492755
592,73.9848,73.9966,72.8691,73.1785,122061
593,73.1785,73.6417,69.6013,69.6593,133003
594,69.6593,71.5158,69.2484,71.178,63136
595,71.178,71.3958,70.0131,70.4283,367131
596,70.4283,70.6574,68.8101,69.6134,413928
597,69.6134,70.344,69.3903,70.2553,196693
598,70.2553,70.6316,69.4573,69.5601,438186
599,69.5601,69.6838,66.8872,67.4509,314152
600,67.4509,68.0087,65.4817,66.2708,327813
601,66.2708,67.9062,66.068,67.1858,88138
602,67.1858,69.3323,66.9991,69.1655,187421
603,69.1655,70.8093,68.6463,70.1075,112040
604,70.1075,70.3462,69.7875,70.0014,335975
605,70.0014,70.6763,68.6137,69.2499,270338
606,69.2499,69.5263,68.9133,69.2487,252950
607,69.2487,70.7398,68.9783,70.5839,416847
608,70.5839,71.2109,70.4502,70.6328,272736
609,70.6328,71.1081,69.7026,70.0126,87201
610,70.0126,70.8428,68.382,68.545,181440
611,68.545,69.1585,67.9835,68.2553,384133
612,68.2553,69.7627,67.6268,69.6996,100944
613,69.6996,72.2199,69.4872,71.6519,420174
614,71.6519,72.4215,70.1612,70.3671,295858
615,70.3671,71.0779,69.9649,71.063,183969
616,71.063,71.6095,68.8682,68.8706,206859
617,68.8706,70.0183,68.0068,69.5272,156625
618,69.5272,69.775,68.8109,69.4288,207783
619,69.4288,70.1151,68.7726,68.9105,142978
620,68.9105,69.6668,68.7419,69.6201,207866
621,69.6201,70.2303,68.9096,69.2579,180199
622,69.2579,71.4598,68.2758,71.3524,493469
623,71.3524,71.5544,70.2103,71.064,463445
624,71.064,72.0673,70.4064,70.4538,107099
625,70.4538,71.494,70.2283,71.2114,392663
626,71.2114,71.4706,67.9586,68.4772,309841
627,68.4772,68.9907,67.6186,68.2952,446056
628,68.2952,69.4286,67.9628,68.9267,175201
629,68.9267,70.4396,68.5031,70.2527,51112
630,70.2527,70.3754,69.0391,69.842,378919
631,69.842,70.0326,67.5876,67.7013,290491
632,67.7013,68.2296,67.1822,68.1232,145333
633,68.1232,69.0555,67.452,67.796,304763
634,67.796,69.9312,67.7538,69.4742,357148
635,69.4742,70.1983,69.357,70.1297,105906
636,70.1297,70.4674,68.0824,68.5031,50304
637,68.5031,69.5644,68.403,69.4768,342498
638,69.4768,70.1055,67.7608,68.7376,173308
639,68.7376,69.051,67.3454,68.0951,124486
640,68.0951,70.775,67.8363,70.4354,364748
641,70.4354,71.3795,70.4287,70.6532,264563
642,70.6532,70.8939,70.3211,70.5862,355992
643,70.5862,72.9408,69.9767,72.8958,240041
644,72.8958,73.0251,68.6778,68.8193,222381
645,68.8193,69.05,68.3353,68.7352,111708
646,68.7352,71.7109,67.9079,71.5881,109915
647,71.5881,72.4324,71.5241,72.4201,342509
648,72.4201,73.1646,72.0886,72.3828,332636
649,72.3828,73.6995,71.998,73.2802,89009
650,73.2802,73.9547,70.046,70.5391,315308
651,70.5391,71.3949,67.5543,67.6625,174635
652,67.6625,68.9671,67.3419,68.4191,320003
653,68.4191,68.9627,66.0316,66.3861,346282
654,66.3861,66.5786,63.104,63.6763,279285
655,63.6763,64.0948,62.6533,63.6593,479602
656,63.6593,64.981,63.6514,64.7366,274812
657,64.7366,65.0777,61.7512,63.2088,470265
658,63.2088,63.8795,61.8598,62.592,305771
659,62.592,63.1592,60.9848,61.0841,396665
660,61.0841,61.2701,57.3481,57.3677,167983
661,57.3677,57.9247,57.2225,57.881,332856
662,57.881,58.3991,56.1487,56.1521,365814
663,56.1521,58.0755,55.8515,57.7685,189458
664,57.7685,58.1047,56.9389,56.9628,413627
665,56.9628,57.0756,54.8781,55.5084,356475
666,55.5084,56.217,53.07,53.3825,378481
667,53.3825,53.8196,52.9251,53.6777,254017
668,53.6777,54.8369,53.406,54.5035,383762
669,54.5035,54.7553,54.2558,54.4591,123724
670,54.4591,55.0412,52.0308,52.2078,402344
671,52.2078,52.5049,51.4334,52.0422,170944
672,52.0422,54.5628,51.4799,53.9134,63210
673,53.9134,54.7061,53.1868,54.3331,309493
674,54.3331,55.7458,54.0766,55.2581,212055
675,55.2581,55.2597,53.059,53.3176,96307
676,53.3176,54.8843,52.9589,54.1682,152781
677,54.1682,54.1765,53.4747,53.7187,262294
678,53.7187,53.9302,52.6751,52.8664,469022
679,52.8664,54.5513,52.1621,54.0562,238716
680,54.0562,54.2824,52.3208,52.7877,374129
681,52.7877,52.9873,52.2956,52.7073,455873
682,52.7073,54.3648,51.8917,53.9769,491636
683,53.9769,54.5742,53.5794,54.5204,430180
684,54.5204,55.0824,53.9592,54.7862,53586
685,54.7862,55.9889,54.5542,55.3755,258767
686,55.3755,57.8399,55.0579,57.3509,397675
687,57.3509,59.4458,57.3262,58.4343,52870
688,58.4343,58.7418,57.1167,57.3118,205890
689,57.3118,59.817,57.286,58.9509,345786
690,58.9509,59.4205,58.2713,58.9263,96777
691,58.9263,58.995,57.6638,57.8393,498631
692,57.8393,57.9184,57.6247,57.8657,464573
693,57.8657,59.6814,57.719,59.3171,488549
694,59.3171,59.5101,57.8235,57.9375,110081
695,57.9375,58.3678,57.451,58.1893,483898
696,58.1893,58.2216,57.1393,57.5268,191754
697,57.5268,58.9956,57.4866,58.2582,172380
698,58.2582,58.5584,56.7991,56.9513,400971
699,56.9513,57.0988,55.9131,56.2001,232930
700,56.2001,58.903,55.9108,57.6431,143436
701,57.6431,58.0094,57.0078,57.2214,358724
702,57.2214,58.1792,56.5361,57.8225,68148
703,57.8225,58.892,57.5052,58.5097,210084
704,58.5097,59.8733,58.4462,59.1241,167075
705,59.1241,59.5078,58.6716,59.5004,386635
706,59.5004,60.4311,58.9436,60.4306,411753
707,60.4306,60.6388,59.7422,60.5791,108821
708,60.5791,60.7946,56.4115,56.8432,333633
709,56.8432,57.3645,55.5746,55.6253,59810
710,55.6253,59.3583,55.2001,58.3668,249544
711,58.3668,61.3984,58.1522,60.6131,69213
712,60.6131,60.9073,59.3571,59.4307,308247
713,59.4307,60.5367,58.6855,60.0854,127763
714,60.0854,60.5751,59.7714,60.5043,175934
715,60.5043,60.8893,60.2292,60.8005,182797
716,60.8005,61.3387,59.7013,60.0335,77440
717,60.0335,60.3004,59.5574,59.8819,286616
718,59.8819,63.4566,59.2228,62.8436,407680
719,62.8436,65.5137,62.4466,65.4556,268105
720,65.4556,67.4157,65.1475,66.9117,224771
721,66.9117,67.8691,66.706,67.4728,400342
722,67.4728,72.0435,66.9169,70.6024,288244
723,70.6024,73.1983,70.3758,71.2297,345588
724,71.2297,71.3251,70.202,71.1175,462766
725,71.1175,76.4183,70.9326,75.8412,408825
726,75.8412,79.2768,75.0851,78.6918,430349
727,78.6918,80.191,78.4243,79.5919,461291
728,79.5919,80.3562,77.2782,77.4151,476401
729,77.4151,77.6655,75.0741,75.6369,446731
730,75.6369,80.196,75.6159,79.7666,270696
731,79.7666,80.8828,79.6476,80.6873,50307
732,80.6873,82.7779,80.5219,82.4862,108720
733,82.4862,83.5825,81.5461,81.793,59860
734,81.793,82.7479,80.1147,80.6926,398464
735,80.6926,83.2052,80.2238,82.3894,473865
736,82.3894,82.5723,81.8927,82.0335,185794
737,82.0335,82.8295,81.1933,82.6082,482297
738,82.6082,82.7913,81.517,81.7663,485934
739,81.7663,82.8443,80.4869,80.5688,315027
740,80.5688,80.7623,79.1495,79.5313,359824
741,79.5313,81.799,78.3752,81.2194,226220
742,81.2194,82.5143,80.0167,80.0632,64572
743,80.0632,80.739,77.0128,77.3588,304497
744,77.3588,77.6126,77.0375,77.1441,385404
745,77.1441,78.8823,76.6307,77.4653,89926
746,77.4653,80.3627,76.775,80.1807,448994
747,80.1807,80.3099,79.0682,79.0687,165496
748,79.0687,79.6505,79.0528,79.6308,223671
749,79.6308,80.9414,78.7627,79.1988,220420
750,79.1988,79.4204,77.9729,78.0388,265770
751,78.0388,80.0153,77.9242,79.4683,83169
752,79.4683,79.7049,78.2987,78.6433,193422
753,78.6433,79.2641,78.4099,79.2054,379393
754,79.2054,81.5036,78.8941,80.4813,91897
755,80.4813,80.8654,78.6386,78.7633,474099
756,78.7633,79.3385,77.8595,78.804,120696
757,78.804,79.824,78.5194,79.6225,374917
758,79.6225,81.8275,79.233,81.7782,176685
759,81.7782,81.9747,80.9169,81.8156,119115
760,81.8156,82.1544,80.1592,80.5644,182547
761,80.5644,81.1406,79.4624,79.4979,126874
762,79.4979,79.8771,79.2982,79.8234,429696
763,79.8234,80.2932,78.5483,79.2821,91011
764,79.2821,79.7406,79.1946,79.4331,448471
765,79.4331,79.8305,78.2753,78.322,151809
766,78.322,80.0148,78.1449,79.994,388505
767,79.994,80.1778,79.3323,79.6793,486817
768,79.6793,81.7733,79.34,81.2365,428358
769,81.2365,82.3609,80.2573,81.8875,263670
770,81.8875,82.3061,80.8359,81.2209,85529
771,81.2209,83.6199,80.1469,83.1659,410202
772,83.1659,83.4719,82.4985,83.1234,104126
773,83.1234,83.4728,81.7917,83.1651,413807
774,83.1651,83.5333,82.3976,82.7714,494725
775,82.7714,83.4498,77.3755,78.0362,166048
776,78.0362,78.9747,75.4088,75.9978,80155
777,75.9978,76.3232,74.6612,74.8462,256170
778,74.8462,76.5322,74.2189,75.9169,330376
779,75.9169,75.9906,74.1246,74.3679,314570
780,74.3679,74.8652,73.1847,74.8029,466217
781,74.8029,74.8914,74.0245,74.1637,204741
782,74.1637,76.3904,73.9027,75.974,268513
783,75.974,76.0614,75.6086,75.6529,323894
784,75.6529,76.527,75.521,76.4783,450308
785,76.4783,76.7993,75.9069,75.937,453664
786,75.937,76.8516,72.443,72.5599,186374
787,72.5599,73.131,72.1538,72.2292,441005
788,72.2292,73.1275,70.5748,71.5858,249399
789,71.5858,72.483,70.9619,72.1309,134571
790,72.1309,73.4338,71.2262,73.2099,383425
791,73.2099,74.3925,72.9502,73.3896,121537
792,73.3896,73.6123,71.21,71.7612,111042
793,71.7612,74.4216,71.4394,73.5947,424818
794,73.5947,73.9692,73.2711,73.7723,255401
795,73.7723,76.1956,73.6325,75.811,277306
796,75.811,78.7427,75.6177,78.5731,63753
797,78.5731,79.0553,76.7274,77.1717,314096
798,77.1717,80.0712,76.9297,79.8959,452521
799,79.8959,80.6599,79.7729,79.8809,123308
800,79.8809,82.4911,79.3133,81.328,435700
801,81.328,81.9294,79.9099,79.9713,59023
802,79.9713,81.6616,79.1326,81.4999,54004
803,81.4999,83.7205,81.4474,83.3395,163575
804,83.3395,83.4843,82.8218,83.2234,485160
805,83.2234,83.6336,81.91,82.2404,163399
806,82.2404,83.949,82.0842,83.2135,420939
807,83.2135,83.3534,81.9222,82.6571,429477
808,82.6571,83.1651,81.9844,82.4973,324072
809,82.4973,82.7255,80.9083,82.2821,338267
810,82.2821,84.2807,81.9847,84.0299,369992
811,84.0299,85.2793,83.5291,85.0156,454859
812,85.0156,87.3889,84.1693,87.0816,320014
813,87.0816,87.7209,85.7424,85.8734,498861
814,85.8734,85.9042,83.1996,83.7194,224723
815,83.7194,86.1882,83.4276,86.0155,376947
816,86.0155,86.1224,84.9806,85.5897,403203
817,85.5897,87.8674,84.6245,87.4538,428287
818,87.4538,87.6794,87.0992,87.3206,93921
819,87.3206,88.4044,87.0165,88.1259,132380
820,88.1259,88.3192,85.3412,85.75,90184
821,85.75,86.4015,83.9192,84.2284,199092
822,84.2284,86.7303,83.8121,86.7026,433046
823,86.7026,86.8873,82.7047,83.7444,82047
824,83.7444,84.197,81.5601,81.9372,440373
825,81.9372,82.2221,80.0825,81.0077,111814
826,81.0077,82.1461,80.5195,81.9885,306231
827,81.9885,83.6763,81.6673,83.3701,400523
828,83.3701,86.249,83.3151,85.5451,129570
829,85.5451,85.5815,85.3237,85.4483,125872
830,85.4483,88.0119,84.8708,87.9592,393606
831,87.9592,90.0841,87.6195,89.7214,484397
832,89.7214,89.8244,88.4947,88.5875,139736
833,88.5875,88.6477,87.9962,88.411,135759
834,88.411,91.2746,87.7821,90.9628,161970
835,90.9628,91.3936,90.1448,90.4839,314901
836,90.4839,92.0168,89.6759,91.5527,184191
837,91.5527,92.3329,90.5654,90.9387,449588
838,90.9387,91.3966,90.1505,90.1635,455622
839,90.1635,90.4134,88.4894,89.5492,231526
840,89.5492,89.6581,87.6751,88.4736,109042
841,88.4736,89.1377,88.0407,88.2736,342743
842,88.2736,90.52,88.0357,89.5253,165105
843,89.5253,89.5595,88.3271,89.0631,344105
844,89.0631,89.8222,88.8947,88.9893,237549
845,88.9893,89.4195,87.326,87.6106,362836
846,87.6106,88.0382,87.3015,87.7491,347749
847,87.7491,88.0873,86.9133,87.1272,423793
848,87.1272,87.7568,86.1374,86.6252,102980
849,86.6252,87.3171,86.5194,87.1615,168347
850,87.1615,88.4432,87.1129,88.1112,366546
851,88.1112,88.2473,87.6505,87.9916,469905
852,87.9916,88.033,87.9592,88.015,352234
853,88.015,90.9142,87.8766,90.3898,90537
854,90.3898,91.1894,89.5864,89.6453,95580
855,89.6453,90.0076,89.1871,89.605,258924
856,89.605,89.8559,89.3338,89.5156,67750
857,89.5156,90.3858,88.521,88.8354,92749
858,88.8354,91.112,88.6823,91.1041,433399
859,91.1041,91.3656,90.2936,90.6291,329813
860,90.6291,92.0446,90.4764,91.8851,416733
861,91.8851,92.9683,91.498,92.5066,223571
862,92.5066,93.0369,91.5029,92.2263,341980
863,92.2263,92.6741,92.1686,92.4397,474110
864,92.4397,92.7192,91.5109,91.9477,315837
865,91.9477,93.3893,91.7431,92.6764,211369
866,92.6764,94.7548,92.5396,94.0078,427341
867,94.0078,94.8344,93.793,94.7905,235077
868,94.7905,95.1638,94.3274,94.4383,191407
869,94.4383,95.1605,93.7304,93.8025,304255
870,93.8025,94.5397,91.7446,91.8477,202235
871,91.8477,91.96,88.9345,89.5427,161859
872,89.5427,91.2118,88.9236,90.7868,223194
873,90.7868,92.3463,90.6198,91.8045,339529
874,91.8045,92.3411,90.9555,91.766,433342
875,91.766,92.3138,91.3953,92.1695,486565
876,92.1695,92.5652,92.0591,92.2279,339492
877,92.2279,92.4369,90.4573,91.3266,251644
878,91.3266,92.3499,90.8999,92.012,103418
879,92.012,92.024,89.4168,89.8288,300708
880,89.8288,90.9769,89.8286,90.7586,321891
881,90.7586,91.0485,89.4816,89.8215,352163
882,89.8215,90.2737,89.6222,89.768,74423
883,89.768,90.5901,89.1217,90.0476,262910
884,90.0476,90.4845,88.6158,89.2779,101310
885,89.2779,89.6935,88.7669,89.3401,483995
886,89.3401,91.8693,88.7536,91.7109,365943
887,91.7109,92.6572,91.2063,92.5723,374701
888,92.5723,94.9502,92.1446,94.4126,134394
889,94.4126,95.9815,93.5722,95.7694,372554
890,95.7694,96.87,95.4453,96.4668,466981
891,96.4668,98.0797,96.3909,97.5113,346305
892,97.5113,97.7701,95.8126,95.8857,274472
893,95.8857,95.9156,94.5434,95.4209,267319
894,95.4209,96.5464,94.2288,94.2878,129741
895,94.2878,94.6714,91.8062,92.1487,320245
896,92.1487,93.6593,91.7507,93.2208,223098
897,93.2208,96.6739,93.1897,96.531,483617
898,96.531,97.0707,95.2341,95.3353,110017
899,95.3353,95.7397,93.3446,93.3488,365672
900,93.3488,93.8543,91.4792,92.0847,470980
901,92.0847,92.3325,91.1145,91.409,205382
902,91.409,92.0702,89.2883,90.5347,342538
903,90.5347,92.4034,90.3835,92.2502,101932
904,92.2502,92.593,90.5489,91.007,306787
905,91.007,91.458,90.2187,90.2315,178667
906,90.2315,90.7531,86.609,87.3532,285228
907,87.3532,88.2276,87.1928,88.1833,387583
908,88.1833,88.4014,86.9563,87.3046,162752
909,87.3046,89.1764,87.0704,88.5282,64537
910,88.5282,91.0296,88.3143,90.9386,440615
911,90.9386,91.9367,90.71,90.7406,156917
912,90.7406,90.9321,87.9426,88.8173,179437
913,88.8173,89.7988,86.1103,87.0633,489120
914,87.0633,89.7465,86.478,89.5034,55834
915,89.5034,90.1995,89.2907,89.4858,423492
916,89.4858,90.149,86.0999,86.5121,341434
917,86.5121,87.2012,85.8232,86.5726,483930
918,86.5726,86.6582,84.7023,85.0028,357196
919,85.0028,85.6454,84.5181,85.3603,242828
920,85.3603,85.6077,85.1416,85.2335,312793
921,85.2335,85.6812,85.1185,85.1912,119166
922,85.1912,85.2624,84.204,84.349,469571
923,84.349,84.8381,82.0467,82.6976,211138
924,82.6976,82.9065,82.2702,82.8137,148982
925,82.8137,83.2131,82.2954,83.0412,291666
926,83.0412,83.3374,82.7979,82.991,146009
927,82.991,83.4028,82.1281,82.2927,288724
928,82.2927,85.6821,82.273,84.7508,491509
929,84.7508,87.0189,83.7297,86.9778,326165
930,86.9778,88.9809,86.1065,88.0662,357148
931,88.0662,89.0702,86.1627,86.6272,293106
932,86.6272,86.8526,85.048,86.1253,419949
933,86.1253,86.7626,84.0734,84.2145,454226
934,84.2145,84.5774,83.6527,84.3652,476695
935,84.3652,87.313,84.3063,86.2268,79462
936,86.2268,86.6404,85.4277,86.1838,439227
937,86.1838,86.2912,84.8023,85.5593,489300
938,85.5593,85.673,84.2981,85.0102,472888
939,85.0102,85.2991,84.559,84.9933,89384
940,84.9933,86.1725,84.696,85.3346,301137
941,85.3346,85.4977,84.3469,84.3738,333597
942,84.3738,85.9424,84.3361,85.8582,352984
943,85.8582,86.0137,83.143,83.7611,313523
944,83.7611,83.8201,81.8708,82.0557,467621
945,82.0557,84.672,81.9883,84.1282,394373
946,84.1282,85.1968,83.9369,84.7334,347325
947,84.7334,84.8339,82.5797,82.9058,408868
948,82.9058,85.2522,82.5461,84.0349,114833
949,84.0349,85.0293,82.343,82.5686,217908
950,82.5686,83.1718,80.0417,80.2399,299781
951,80.2399,80.3827,79.7302,80.3476,476140
952,80.3476,80.6274,78.5031,79.2851,456595
953,79.2851,79.7138,78.06,78.4246,122429
954,78.4246,78.5978,76.0645,76.9973,137446
955,76.9973,78.9362,76.4123,78.1217,469566
956,78.1217,78.6775,75.7568,75.7767,297349
957,75.7767,75.9574,74.9794,75.6352,269235
958,75.6352,77.1584,75.4063,77.031,344962
959,77.031,79.1264,76.677,78.7177,252790
960,78.7177,79.0357,77.6623,77.9474,312876
961,77.9474,78.138,76.4246,76.6386,52174
962,76.6386,78.0976,76.2849,78.0891,382917
963,78.0891,78.4631,74.9051,75.4451,445048
964,75.4451,77.7251,75.3361,77.2665,187462
965,77.2665,77.3657,75.63,76.3826,436421
966,76.3826,76.779,74.1147,74.5939,168455
967,74.5939,75.1766,74.5076,75.046,278230
968,75.046,75.8264,74.9174,75.1787,232310
969,75.1787,75.7619,71.8296,72.4231,499427
970,72.4231,73.2737,71.6742,71.8248,214618
971,71.8248,73.1034,71.7812,72.2555,259115
972,72.2555,72.7572,70.9855,71.0184,275975
973,71.0184,71.8465,69.2599,69.4999,124629
974,69.4999,70.0414,67.5111,67.5593,130615
975,67.5593,69.8799,66.7601,69.6475,267576
976,69.6475,69.8694,68.8823,69.1547,269438
977,69.1547,70.6691,68.8266,70.4843,458476
978,70.4843,71.118,70.0532,70.7556,254589
979,70.7556,75.1931,70.4056,74.7893,284617
980,74.7893,77.3355,73.9567,76.8802,168492
981,76.8802,76.9652,75.7176,75.9889,344001
982,75.9889,76.2973,74.2946,74.8127,219347
983,74.8127,76.654,74.2069,76.3223,269087
984,76.3223,79.407,76.2459,78.7305,275826
985,78.7305,79.5409,78.095,79.3103,145182
986,79.3103,80.4965,78.8729,80.3134,372786
987,80.3134,81.3573,80.0141,81.1124,266682
988,81.1124,81.4533,78.8472,78.8928,122560
989,78.8928,79.145,78.2639,79.0527,122508
990,79.0527,79.6742,78.9499,79.5771,307521
991,79.5771,80.7988,79.0408,80.6658,319710
992,80.6658,84.176,80.6281,84.0867,373796
993,84.0867,84.4338,82.9731,83.4418,496749
994,83.4418,84.4878,83.2154,84.2823,423663
995,84.2823,84.809,81.9957,82.1314,346841
996,82.1314,82.2045,80.4734,81.2726,204202
997,81.2726,81.4652,79.2906,79.353,98856
998,79.353,81.1135,78.4063,80.8213,276961
999,80.8213,80.9587,79.6062,80.0736,326636
1000,80.0736,81.8924,79.8611,81.0434,276498
1001,81.0434,82.7023,80.5789,82.3162,422384
1002,82.3162,84.4952,81.7955,83.8064,342154
1003,83.8064,83.8728,81.7859,82.3774,153268
1004,82.3774,83.159,81.5419,82.8741,221556
1005,82.8741,83.3106,80.7274,80.7833,93972
1006,80.7833,81.1628,78.0478,78.4723,154630
1007,78.4723,79.563,78.1059,79.247,135059
1008,79.247,79.4711,77.3182,78.1719,310094
1009,78.1719,78.3455,77.7413,78.305,192155
1010,78.305,78.493,76.195,76.4158,343209
1011,76.4158,77.3981,75.9254,76.3485,174002
1012,76.3485,77.3639,75.5884,77.0097,235952
1013,77.0097,77.9335,76.5736,77.3725,164199
1014,77.3725,78.9221,76.9419,78.762,367472
1015,78.762,79.7407,78.0511,78.499,250967
1016,78.499,78.592,76.1207,76.4028,146506
